,ID,Name,Overall,Potential,Weak Foot,Skill Moves,Performance,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle
8031,229973,J. Piotrowski,67,77,4.0,3.0,66.0,49.0,60.0,63.0,67.0,39.0,68.0,54.0,63.0,63.0,70.0,68.0,67.0,66.0,62.0,57.0,72.0,65.0,74.0,78.0,67.0,60.0,64.0,60.0,67.0,51.0,65.0,62.0,63.0,60.0
8032,192853,M. Carretta,67,67,3.0,2.0,66.0,61.0,53.0,42.0,64.0,36.0,65.0,44.0,36.0,58.0,67.0,90.0,92.0,82.0,66.0,68.0,48.0,38.0,69.0,57.0,57.0,64.0,36.0,60.0,60.0,49.0,48.0,39.0,31.0,29.0
8033,203606,J. Skalák,67,68,3.0,3.0,66.0,71.0,60.0,55.0,63.0,65.0,68.0,74.0,68.0,59.0,71.0,67.0,65.0,76.0,65.0,75.0,67.0,71.0,63.0,67.0,61.0,63.0,56.0,66.0,64.0,65.0,59.0,12.0,26.0,10.0
8034,215638,L. Lindsay,67,77,3.0,2.0,65.0,30.0,21.0,69.0,58.0,31.0,39.0,23.0,31.0,53.0,49.0,47.0,58.0,34.0,58.0,54.0,37.0,77.0,71.0,81.0,25.0,64.0,60.0,24.0,37.0,18.0,47.0,63.0,67.0,70.0
8035,219990,V. Hoff,67,75,3.0,3.0,66.0,60.0,56.0,59.0,70.0,44.0,67.0,52.0,46.0,65.0,68.0,68.0,70.0,72.0,64.0,80.0,58.0,78.0,79.0,60.0,58.0,57.0,60.0,62.0,66.0,47.0,60.0,63.0,64.0,60.0
8036,220502,M. Zaccagni,67,75,2.0,3.0,66.0,54.0,48.0,46.0,74.0,44.0,64.0,48.0,43.0,71.0,74.0,61.0,52.0,67.0,60.0,66.0,64.0,47.0,55.0,37.0,63.0,67.0,47.0,68.0,65.0,55.0,62.0,62.0,62.0,52.0
8037,226390,R. Vera,67,67,3.0,2.0,66.0,48.0,30.0,65.0,59.0,38.0,39.0,38.0,58.0,58.0,56.0,38.0,40.0,35.0,54.0,54.0,74.0,59.0,60.0,84.0,59.0,78.0,65.0,31.0,26.0,70.0,49.0,66.0,65.0,68.0
8038,201815,J. Riedel,67,69,5.0,2.0,66.0,38.0,35.0,58.0,64.0,40.0,63.0,57.0,32.0,64.0,59.0,68.0,78.0,74.0,65.0,67.0,45.0,81.0,69.0,71.0,21.0,56.0,68.0,47.0,45.0,44.0,68.0,68.0,69.0,67.0
8039,234839,T. Yalçıner,67,67,3.0,3.0,66.0,52.0,45.0,69.0,64.0,32.0,63.0,40.0,48.0,60.0,67.0,63.0,66.0,67.0,64.0,70.0,51.0,71.0,74.0,67.0,41.0,75.0,74.0,51.0,49.0,51.0,60.0,68.0,65.0,64.0
8040,237655,B. De Alba,67,72,2.0,3.0,65.0,62.0,50.0,35.0,68.0,46.0,67.0,67.0,72.0,64.0,66.0,79.0,82.0,79.0,65.0,88.0,64.0,48.0,64.0,39.0,53.0,31.0,24.0,62.0,67.0,52.0,55.0,59.0,22.0,25.0
8041,179543,A. Nouri,67,67,4.0,3.0,65.0,58.0,39.0,49.0,62.0,52.0,66.0,59.0,51.0,58.0,63.0,75.0,79.0,66.0,64.0,75.0,69.0,58.0,85.0,71.0,48.0,71.0,67.0,61.0,45.0,50.0,64.0,60.0,65.0,62.0
8042,199768,C. Gartner,67,71,3.0,3.0,66.0,58.0,40.0,54.0,70.0,57.0,67.0,65.0,58.0,67.0,71.0,68.0,64.0,74.0,65.0,74.0,70.0,59.0,64.0,64.0,66.0,65.0,62.0,54.0,67.0,51.0,61.0,62.0,67.0,64.0
8043,201816,T. Geyer,67,67,3.0,2.0,65.0,25.0,19.0,65.0,64.0,22.0,33.0,22.0,13.0,62.0,58.0,68.0,72.0,65.0,61.0,68.0,37.0,90.0,73.0,68.0,21.0,65.0,66.0,36.0,35.0,30.0,59.0,62.0,66.0,66.0
8044,211288,L. Domínguez,67,68,2.0,2.0,66.0,44.0,29.0,70.0,63.0,31.0,55.0,29.0,23.0,60.0,53.0,46.0,52.0,57.0,62.0,52.0,39.0,78.0,56.0,72.0,32.0,69.0,68.0,24.0,30.0,38.0,68.0,66.0,65.0,63.0
8045,219480,Naldo,67,67,2.0,2.0,66.0,36.0,30.0,64.0,66.0,31.0,60.0,35.0,37.0,61.0,62.0,64.0,62.0,44.0,56.0,52.0,43.0,67.0,73.0,67.0,31.0,74.0,71.0,26.0,53.0,43.0,52.0,67.0,70.0,68.0
8046,231512,L. Kelly,67,83,3.0,3.0,65.0,63.0,30.0,55.0,64.0,29.0,66.0,41.0,42.0,44.0,66.0,79.0,81.0,68.0,60.0,68.0,40.0,60.0,71.0,74.0,30.0,49.0,63.0,50.0,41.0,44.0,66.0,65.0,68.0,62.0
8047,167512,S. Whalley,67,67,3.0,3.0,66.0,63.0,60.0,35.0,61.0,39.0,67.0,42.0,56.0,56.0,64.0,93.0,91.0,88.0,55.0,77.0,56.0,62.0,68.0,67.0,59.0,41.0,38.0,61.0,60.0,57.0,54.0,41.0,31.0,29.0
8048,242776,K. Anzai,67,74,4.0,3.0,65.0,70.0,46.0,47.0,61.0,40.0,63.0,67.0,57.0,64.0,67.0,89.0,85.0,65.0,64.0,78.0,55.0,72.0,67.0,48.0,45.0,56.0,60.0,50.0,53.0,48.0,59.0,71.0,61.0,58.0
8049,190552,C. Pontius,67,67,4.0,3.0,66.0,64.0,66.0,72.0,66.0,60.0,67.0,66.0,60.0,61.0,67.0,60.0,64.0,68.0,70.0,68.0,75.0,83.0,74.0,70.0,66.0,67.0,47.0,71.0,66.0,66.0,67.0,54.0,58.0,43.0
8050,202073,E. Zavaleta,67,69,2.0,2.0,66.0,29.0,49.0,64.0,67.0,56.0,55.0,38.0,37.0,62.0,61.0,64.0,67.0,45.0,61.0,61.0,68.0,77.0,74.0,78.0,56.0,73.0,63.0,54.0,55.0,48.0,62.0,64.0,65.0,62.0
8051,53593,G. O'Neil,67,67,3.0,3.0,65.0,68.0,62.0,54.0,71.0,65.0,65.0,70.0,66.0,68.0,70.0,52.0,51.0,62.0,67.0,77.0,66.0,67.0,46.0,66.0,67.0,75.0,65.0,58.0,70.0,64.0,67.0,63.0,65.0,58.0
8052,139866,G. Loovens,67,67,5.0,2.0,65.0,42.0,21.0,71.0,61.0,26.0,46.0,38.0,12.0,57.0,53.0,34.0,34.0,32.0,54.0,47.0,52.0,50.0,33.0,75.0,19.0,73.0,66.0,17.0,35.0,24.0,68.0,68.0,68.0,64.0
8053,216666,A. González,67,67,3.0,2.0,68.0,59.0,15.0,67.0,60.0,18.0,48.0,31.0,28.0,61.0,55.0,68.0,70.0,62.0,60.0,66.0,29.0,84.0,74.0,79.0,13.0,71.0,69.0,45.0,49.0,34.0,69.0,65.0,69.0,68.0
8054,221530,Luís Cortez,67,70,2.0,3.0,65.0,64.0,57.0,43.0,68.0,52.0,64.0,62.0,56.0,67.0,68.0,67.0,68.0,76.0,63.0,70.0,64.0,54.0,34.0,61.0,57.0,46.0,37.0,62.0,69.0,60.0,61.0,39.0,37.0,36.0
8055,157018,M. Hernández,67,67,3.0,1.0,66.4,13.0,14.0,12.0,21.0,20.0,14.0,13.0,13.0,22.0,20.0,22.0,27.0,55.0,60.0,32.0,23.0,68.0,35.0,66.0,14.0,13.0,19.0,17.0,31.0,23.0,47.0,23.0,11.0,12.0
8056,159578,C. Donaldson,67,67,3.0,2.0,65.0,43.0,68.0,63.0,49.0,58.0,62.0,44.0,29.0,42.0,65.0,69.0,62.0,60.0,68.0,52.0,67.0,69.0,75.0,79.0,55.0,74.0,27.0,70.0,58.0,64.0,70.0,19.0,31.0,16.0
8057,225882,D. Mendiseca,67,67,3.0,2.0,66.0,55.0,32.0,61.0,56.0,29.0,56.0,45.0,29.0,58.0,62.0,69.0,68.0,57.0,67.0,65.0,35.0,63.0,65.0,73.0,35.0,65.0,68.0,49.0,40.0,36.0,48.0,67.0,75.0,73.0
8058,190554,S. Cronin,67,67,3.0,2.0,65.0,59.0,54.0,55.0,69.0,55.0,58.0,61.0,45.0,67.0,65.0,55.0,64.0,59.0,64.0,66.0,69.0,69.0,64.0,67.0,63.0,74.0,66.0,59.0,65.0,61.0,67.0,68.0,62.0,59.0
8059,198235,J. Taylor,67,68,3.0,3.0,66.0,62.0,61.0,39.0,62.0,40.0,66.0,52.0,62.0,58.0,64.0,87.0,88.0,86.0,61.0,80.0,61.0,75.0,78.0,54.0,64.0,60.0,28.0,62.0,58.0,63.0,62.0,24.0,25.0,20.0
8060,203355,R. Hall,67,70,4.0,3.0,66.0,69.0,62.0,59.0,61.0,57.0,68.0,67.0,63.0,56.0,64.0,86.0,88.0,76.0,61.0,82.0,60.0,78.0,64.0,60.0,61.0,56.0,13.0,63.0,54.0,51.0,59.0,53.0,20.0,13.0
8061,218971,S. Gbohouo,67,68,2.0,1.0,66.8,13.0,12.0,11.0,14.0,12.0,11.0,16.0,11.0,13.0,17.0,40.0,42.0,40.0,65.0,55.0,11.0,50.0,30.0,68.0,16.0,31.0,12.0,11.0,36.0,23.0,13.0,15.0,13.0,12.0
8062,223067,N. Yeri,67,68,3.0,3.0,65.0,65.0,55.0,59.0,68.0,43.0,65.0,53.0,41.0,64.0,67.0,74.0,77.0,74.0,65.0,69.0,61.0,66.0,80.0,72.0,59.0,69.0,63.0,65.0,63.0,51.0,58.0,66.0,67.0,66.0
8063,225115,M. Pinato,67,75,3.0,3.0,66.0,63.0,60.0,56.0,73.0,52.0,66.0,53.0,51.0,67.0,70.0,73.0,75.0,77.0,60.0,70.0,58.0,67.0,69.0,65.0,55.0,62.0,61.0,61.0,65.0,61.0,64.0,60.0,69.0,63.0
8064,227675,M. Johnson,67,67,3.0,3.0,65.0,68.0,50.0,44.0,64.0,54.0,69.0,60.0,54.0,53.0,67.0,89.0,86.0,85.0,55.0,71.0,67.0,61.0,72.0,57.0,54.0,31.0,34.0,55.0,57.0,53.0,66.0,48.0,52.0,49.0
8065,228699,D. Wouters,67,76,2.0,2.0,66.0,31.0,21.0,64.0,68.0,20.0,38.0,48.0,65.0,66.0,60.0,51.0,54.0,48.0,64.0,43.0,56.0,53.0,73.0,79.0,55.0,68.0,67.0,25.0,60.0,25.0,66.0,61.0,68.0,66.0
8066,242267,J. Campuzano,67,80,3.0,2.0,66.0,36.0,32.0,50.0,70.0,42.0,62.0,38.0,42.0,65.0,62.0,72.0,73.0,74.0,63.0,73.0,56.0,73.0,89.0,65.0,49.0,72.0,65.0,39.0,51.0,36.0,63.0,64.0,66.0,57.0
8067,202076,Z. Valentin,67,68,3.0,2.0,65.0,63.0,40.0,60.0,65.0,44.0,60.0,54.0,30.0,66.0,65.0,65.0,70.0,60.0,60.0,63.0,57.0,72.0,74.0,74.0,47.0,62.0,61.0,52.0,55.0,38.0,59.0,66.0,67.0,68.0
8068,200797,L. Néry,67,68,3.0,2.0,66.0,64.0,39.0,62.0,64.0,46.0,60.0,58.0,48.0,62.0,65.0,68.0,69.0,72.0,64.0,73.0,59.0,73.0,80.0,71.0,56.0,62.0,67.0,26.0,62.0,55.0,61.0,65.0,64.0,65.0
8069,223581,J. Iglesias,67,67,3.0,3.0,66.0,62.0,58.0,44.0,71.0,56.0,64.0,54.0,55.0,68.0,68.0,62.0,68.0,72.0,65.0,81.0,63.0,54.0,82.0,61.0,52.0,58.0,62.0,50.0,71.0,49.0,64.0,65.0,65.0,59.0
8070,138334,M. El Hamdaoui,67,67,3.0,3.0,65.0,57.0,66.0,60.0,64.0,65.0,70.0,78.0,69.0,59.0,71.0,66.0,52.0,67.0,65.0,55.0,67.0,52.0,49.0,65.0,65.0,31.0,28.0,71.0,64.0,74.0,70.0,25.0,26.0,24.0
8071,230238,Welson Leima,67,67,3.0,2.0,65.0,57.0,33.0,47.0,72.0,22.0,42.0,32.0,43.0,65.0,42.0,51.0,50.0,50.0,70.0,74.0,52.0,68.0,67.0,72.0,41.0,62.0,70.0,45.0,62.0,53.0,63.0,67.0,73.0,63.0
8072,170078,M. Little,67,67,3.0,2.0,65.0,62.0,33.0,58.0,61.0,26.0,66.0,45.0,25.0,60.0,62.0,79.0,85.0,75.0,66.0,58.0,36.0,71.0,79.0,72.0,29.0,55.0,61.0,61.0,56.0,49.0,52.0,60.0,62.0,63.0
8073,237662,B. Lennon,67,78,3.0,3.0,66.0,70.0,60.0,62.0,66.0,48.0,67.0,69.0,44.0,62.0,66.0,72.0,76.0,66.0,65.0,71.0,69.0,76.0,85.0,61.0,60.0,64.0,60.0,65.0,66.0,68.0,61.0,65.0,62.0,58.0
8074,238942,N. Mitrović,67,72,3.0,2.0,66.0,26.0,19.0,68.0,52.0,24.0,33.0,40.0,31.0,49.0,50.0,57.0,62.0,44.0,61.0,43.0,58.0,71.0,70.0,85.0,27.0,70.0,63.0,28.0,38.0,32.0,52.0,62.0,68.0,65.0
8075,182622,Serginho,67,67,3.0,1.0,64.4,9.0,13.0,10.0,32.0,16.0,17.0,13.0,17.0,25.0,33.0,20.0,23.0,54.0,73.0,39.0,43.0,66.0,40.0,72.0,12.0,40.0,19.0,12.0,48.0,26.0,43.0,23.0,9.0,10.0
8076,206431,R. Buess,67,70,4.0,2.0,66.0,60.0,62.0,52.0,64.0,49.0,61.0,64.0,50.0,61.0,63.0,80.0,83.0,73.0,71.0,68.0,73.0,75.0,72.0,74.0,64.0,61.0,47.0,72.0,69.0,57.0,60.0,27.0,52.0,39.0
8077,210783,A. Al Sahabi,67,67,3.0,2.0,65.0,61.0,30.0,66.0,52.0,25.0,57.0,23.0,26.0,44.0,59.0,72.0,64.0,72.0,56.0,50.0,45.0,85.0,68.0,77.0,23.0,65.0,65.0,51.0,33.0,41.0,59.0,64.0,65.0,67.0
8078,229215,Y. El Jebli,67,69,3.0,3.0,66.0,62.0,60.0,34.0,71.0,57.0,72.0,68.0,57.0,66.0,73.0,69.0,68.0,75.0,53.0,80.0,62.0,56.0,65.0,60.0,61.0,66.0,30.0,50.0,69.0,44.0,65.0,32.0,28.0,21.0
8079,237407,C. Durkin,67,84,3.0,2.0,65.0,48.0,33.0,52.0,69.0,33.0,56.0,59.0,60.0,64.0,65.0,56.0,67.0,49.0,63.0,60.0,63.0,74.0,74.0,63.0,59.0,69.0,70.0,31.0,51.0,50.0,60.0,69.0,64.0,57.0
8080,181343,P. Bengtsson,67,67,2.0,2.0,65.0,64.0,43.0,48.0,67.0,55.0,63.0,65.0,65.0,62.0,67.0,73.0,70.0,74.0,64.0,72.0,65.0,71.0,68.0,58.0,60.0,55.0,62.0,62.0,64.0,47.0,64.0,63.0,69.0,68.0
8081,229728,F. Kamberi,67,76,3.0,2.0,65.0,39.0,67.0,71.0,54.0,57.0,61.0,53.0,42.0,37.0,61.0,71.0,74.0,63.0,62.0,62.0,67.0,68.0,70.0,83.0,53.0,73.0,24.0,66.0,48.0,62.0,58.0,27.0,25.0,17.0
8082,237152,D. Irandust,67,77,3.0,3.0,65.0,52.0,59.0,39.0,68.0,46.0,69.0,48.0,43.0,67.0,71.0,76.0,71.0,70.0,55.0,68.0,52.0,57.0,70.0,66.0,42.0,44.0,40.0,64.0,68.0,39.0,62.0,40.0,44.0,39.0
8083,193376,L. Nomenjanahary,67,67,2.0,3.0,67.0,66.0,61.0,47.0,64.0,53.0,69.0,61.0,65.0,61.0,67.0,80.0,78.0,71.0,67.0,71.0,45.0,63.0,72.0,56.0,59.0,50.0,58.0,62.0,64.0,39.0,58.0,26.0,55.0,55.0
8084,209761,D. Steres,67,68,3.0,2.0,65.0,48.0,24.0,72.0,67.0,27.0,39.0,28.0,24.0,66.0,59.0,47.0,58.0,60.0,59.0,59.0,35.0,77.0,64.0,74.0,22.0,68.0,66.0,38.0,29.0,38.0,57.0,63.0,64.0,62.0
8085,213089,G. Donyoh,67,73,3.0,3.0,67.0,50.0,66.0,53.0,64.0,61.0,69.0,55.0,50.0,51.0,69.0,88.0,90.0,86.0,55.0,85.0,68.0,80.0,65.0,56.0,63.0,41.0,22.0,71.0,50.0,62.0,62.0,39.0,18.0,16.0
8086,225121,Castro,67,73,3.0,3.0,66.0,57.0,65.0,58.0,60.0,67.0,64.0,51.0,57.0,51.0,66.0,75.0,72.0,74.0,71.0,75.0,68.0,73.0,72.0,66.0,63.0,56.0,24.0,69.0,59.0,65.0,62.0,32.0,31.0,31.0
8087,233057,F. Troyansky,67,80,3.0,3.0,65.0,45.0,67.0,65.0,57.0,52.0,66.0,44.0,58.0,53.0,69.0,75.0,68.0,63.0,68.0,69.0,67.0,81.0,76.0,62.0,59.0,58.0,13.0,64.0,58.0,61.0,69.0,16.0,16.0,31.0
8088,204386,D. Koppers,67,68,2.0,3.0,65.0,62.0,44.0,67.0,62.0,36.0,65.0,55.0,37.0,59.0,66.0,73.0,70.0,66.0,63.0,75.0,57.0,85.0,73.0,63.0,40.0,70.0,66.0,60.0,56.0,48.0,65.0,62.0,64.0,66.0
8089,223330,M. Moscati,67,70,3.0,3.0,66.0,69.0,54.0,64.0,69.0,60.0,64.0,62.0,62.0,65.0,65.0,67.0,79.0,71.0,63.0,71.0,65.0,64.0,90.0,67.0,67.0,60.0,66.0,64.0,62.0,62.0,64.0,62.0,60.0,62.0
8090,227170,J. Roa,67,75,3.0,2.0,65.0,48.0,42.0,58.0,71.0,33.0,60.0,36.0,32.0,65.0,68.0,61.0,66.0,71.0,56.0,71.0,43.0,72.0,80.0,60.0,45.0,59.0,66.0,57.0,66.0,36.0,57.0,61.0,65.0,63.0
8091,224611,Lu Wenjun,67,67,3.0,2.0,65.0,65.0,66.0,66.0,56.0,58.0,69.0,53.0,36.0,41.0,61.0,73.0,75.0,75.0,60.0,62.0,69.0,70.0,68.0,76.0,59.0,43.0,21.0,63.0,60.0,62.0,48.0,40.0,19.0,18.0
8092,226403,F. Crivelli,67,67,2.0,1.0,66.0,13.0,12.0,17.0,18.0,11.0,15.0,14.0,16.0,21.0,14.0,48.0,50.0,54.0,69.0,53.0,19.0,61.0,36.0,72.0,16.0,19.0,25.0,13.0,29.0,22.0,50.0,16.0,12.0,14.0
8093,226659,J. Amoroso,67,67,3.0,2.0,65.0,55.0,60.0,60.0,60.0,44.0,70.0,60.0,49.0,60.0,62.0,74.0,76.0,68.0,70.0,49.0,68.0,61.0,69.0,76.0,60.0,40.0,29.0,73.0,65.0,44.0,65.0,33.0,30.0,35.0
8094,173155,A. Barillà,67,67,3.0,2.0,65.0,68.0,58.0,61.0,69.0,65.0,60.0,65.0,67.0,62.0,67.0,78.0,89.0,83.0,66.0,85.0,76.0,67.0,87.0,76.0,71.0,70.0,62.0,60.0,63.0,55.0,69.0,58.0,61.0,61.0
8095,182883,K. Agard,67,67,3.0,2.0,65.0,60.0,65.0,62.0,60.0,61.0,63.0,43.0,31.0,54.0,57.0,80.0,82.0,91.0,68.0,78.0,64.0,89.0,73.0,71.0,61.0,59.0,46.0,69.0,55.0,68.0,54.0,46.0,30.0,22.0
8096,186723,Y. Boli,67,67,3.0,3.0,66.0,45.0,65.0,63.0,58.0,66.0,68.0,67.0,40.0,37.0,63.0,85.0,82.0,85.0,62.0,69.0,69.0,70.0,62.0,70.0,65.0,56.0,33.0,62.0,49.0,54.0,59.0,34.0,21.0,20.0
8097,193891,Borja Viguera,67,67,3.0,3.0,66.0,46.0,66.0,70.0,56.0,62.0,68.0,70.0,69.0,61.0,69.0,69.0,66.0,65.0,58.0,63.0,72.0,75.0,51.0,71.0,67.0,50.0,25.0,65.0,58.0,80.0,61.0,28.0,24.0,17.0
8098,204132,A. Masika,67,68,3.0,3.0,66.0,60.0,60.0,27.0,62.0,55.0,72.0,50.0,46.0,55.0,67.0,84.0,88.0,89.0,62.0,87.0,63.0,81.0,65.0,32.0,62.0,42.0,29.0,60.0,60.0,45.0,59.0,36.0,27.0,28.0
8099,204644,S. Kroon,67,70,3.0,3.0,65.0,60.0,59.0,41.0,58.0,49.0,70.0,61.0,57.0,52.0,64.0,90.0,85.0,81.0,66.0,67.0,64.0,60.0,61.0,57.0,53.0,64.0,44.0,63.0,60.0,58.0,63.0,57.0,33.0,15.0
8100,207716,A. Al Hafith,67,72,3.0,2.0,66.0,36.0,34.0,64.0,60.0,40.0,32.0,33.0,34.0,61.0,49.0,52.0,59.0,64.0,61.0,42.0,37.0,73.0,77.0,78.0,39.0,80.0,65.0,30.0,42.0,42.0,55.0,66.0,64.0,63.0
8101,221284,J. Gradit,67,70,3.0,2.0,65.0,63.0,19.0,52.0,65.0,24.0,57.0,31.0,28.0,57.0,62.0,70.0,68.0,63.0,60.0,67.0,39.0,83.0,82.0,76.0,24.0,71.0,64.0,28.0,47.0,36.0,61.0,61.0,70.0,66.0
8102,225636,L. Boeder,67,74,3.0,2.0,65.0,54.0,23.0,65.0,64.0,30.0,48.0,33.0,35.0,55.0,63.0,66.0,68.0,60.0,68.0,63.0,49.0,85.0,67.0,74.0,27.0,57.0,67.0,38.0,45.0,42.0,63.0,67.0,69.0,68.0
8103,231524,T. Pochettino,67,75,3.0,3.0,66.0,70.0,43.0,49.0,66.0,45.0,71.0,72.0,73.0,69.0,68.0,59.0,61.0,63.0,60.0,65.0,53.0,69.0,74.0,67.0,58.0,45.0,51.0,58.0,78.0,54.0,56.0,45.0,58.0,53.0
8104,176996,A. Robic,67,67,3.0,3.0,66.0,64.0,61.0,49.0,64.0,47.0,66.0,53.0,72.0,57.0,67.0,70.0,65.0,72.0,67.0,59.0,61.0,50.0,81.0,64.0,54.0,59.0,59.0,66.0,67.0,58.0,66.0,33.0,37.0,25.0
8105,242021,E. Nazaryna,67,76,3.0,3.0,66.0,66.0,43.0,57.0,70.0,58.0,66.0,65.0,58.0,73.0,70.0,65.0,67.0,71.0,61.0,60.0,59.0,58.0,73.0,64.0,63.0,55.0,55.0,49.0,71.0,49.0,59.0,60.0,62.0,58.0
8106,242533,J. Cascante,67,72,2.0,2.0,65.0,21.0,45.0,61.0,65.0,26.0,45.0,24.0,21.0,55.0,55.0,57.0,58.0,39.0,63.0,54.0,40.0,71.0,60.0,74.0,15.0,75.0,66.0,55.0,35.0,37.0,64.0,66.0,65.0,63.0
8107,190821,A. Ibrahim,67,68,3.0,3.0,65.0,59.0,52.0,62.0,67.0,63.0,68.0,55.0,58.0,65.0,66.0,68.0,63.0,70.0,65.0,65.0,68.0,74.0,71.0,74.0,57.0,71.0,63.0,67.0,67.0,50.0,68.0,55.0,69.0,68.0
8108,194149,F. Ulvestad,67,70,3.0,3.0,65.0,60.0,60.0,47.0,65.0,60.0,68.0,63.0,61.0,63.0,69.0,66.0,63.0,69.0,70.0,65.0,64.0,61.0,78.0,80.0,63.0,64.0,60.0,61.0,64.0,65.0,67.0,67.0,62.0,54.0
8109,205926,C. Çavlan,67,69,4.0,3.0,66.0,75.0,47.0,42.0,65.0,52.0,68.0,74.0,64.0,66.0,62.0,77.0,78.0,74.0,62.0,78.0,74.0,65.0,73.0,56.0,57.0,72.0,63.0,60.0,63.0,71.0,59.0,61.0,62.0,65.0
8110,218214,F. Ben Youssef,67,67,3.0,3.0,58.0,49.0,75.0,68.0,49.0,58.0,56.0,31.0,29.0,48.0,59.0,63.0,67.0,57.0,63.0,56.0,73.0,68.0,70.0,86.0,64.0,56.0,22.0,64.0,52.0,58.0,63.0,34.0,24.0,19.0
8111,230758,M. Pučko,67,71,4.0,3.0,65.0,63.0,68.0,60.0,61.0,65.0,70.0,66.0,57.0,56.0,68.0,76.0,70.0,74.0,65.0,77.0,66.0,51.0,49.0,39.0,70.0,42.0,48.0,71.0,57.0,58.0,61.0,14.0,36.0,22.0
8112,178022,C. Gönen,67,67,1.0,1.0,66.8,12.0,18.0,16.0,30.0,15.0,13.0,12.0,14.0,24.0,16.0,44.0,47.0,48.0,60.0,42.0,18.0,72.0,28.0,67.0,12.0,35.0,19.0,12.0,44.0,12.0,50.0,17.0,14.0,15.0
8113,194150,S. Moore,67,67,3.0,1.0,66.2,14.0,13.0,20.0,24.0,14.0,14.0,14.0,12.0,11.0,34.0,50.0,48.0,58.0,64.0,39.0,30.0,46.0,36.0,60.0,19.0,34.0,23.0,13.0,31.0,11.0,42.0,15.0,13.0,18.0
8114,190311,L. Taylor,67,67,3.0,3.0,66.0,53.0,69.0,54.0,56.0,55.0,65.0,48.0,56.0,45.0,65.0,79.0,85.0,82.0,64.0,56.0,66.0,36.0,68.0,78.0,54.0,49.0,31.0,67.0,63.0,62.0,63.0,38.0,35.0,35.0
8115,204136,M. de Leeuw,67,67,3.0,3.0,66.0,52.0,68.0,82.0,66.0,70.0,66.0,52.0,57.0,51.0,71.0,59.0,45.0,68.0,68.0,74.0,67.0,77.0,55.0,65.0,65.0,73.0,53.0,77.0,64.0,68.0,66.0,55.0,53.0,59.0
8116,210536,A. Ngamukol,67,67,4.0,3.0,66.0,63.0,67.0,63.0,56.0,52.0,66.0,47.0,40.0,39.0,64.0,85.0,87.0,83.0,63.0,79.0,65.0,73.0,71.0,62.0,56.0,32.0,35.0,69.0,48.0,66.0,62.0,24.0,26.0,23.0
8117,226408,F. Brandán,67,67,3.0,3.0,65.0,56.0,63.0,37.0,57.0,45.0,71.0,53.0,60.0,54.0,67.0,87.0,84.0,86.0,65.0,83.0,64.0,76.0,62.0,38.0,62.0,33.0,32.0,59.0,62.0,59.0,66.0,31.0,29.0,30.0
8118,243304,Zubiaurre,67,75,3.0,1.0,65.8,12.0,11.0,18.0,16.0,11.0,14.0,12.0,11.0,14.0,16.0,31.0,28.0,33.0,65.0,32.0,21.0,49.0,22.0,58.0,12.0,21.0,14.0,11.0,52.0,10.0,47.0,10.0,12.0,13.0
8119,173673,S. Quinn,67,67,2.0,3.0,66.0,67.0,58.0,53.0,70.0,68.0,69.0,64.0,65.0,64.0,71.0,71.0,61.0,85.0,65.0,89.0,65.0,84.0,65.0,60.0,61.0,74.0,66.0,64.0,65.0,58.0,70.0,58.0,64.0,69.0
8120,197226,S. Bertram,67,67,4.0,3.0,66.0,65.0,66.0,47.0,67.0,65.0,69.0,73.0,74.0,60.0,69.0,73.0,76.0,76.0,66.0,70.0,73.0,63.0,67.0,62.0,66.0,39.0,42.0,67.0,65.0,72.0,49.0,41.0,37.0,35.0
8121,198250,Z. Korcsmár,67,67,3.0,2.0,66.0,58.0,28.0,68.0,65.0,30.0,40.0,33.0,40.0,60.0,61.0,60.0,66.0,52.0,60.0,54.0,68.0,80.0,71.0,72.0,32.0,75.0,64.0,49.0,45.0,27.0,65.0,63.0,65.0,65.0
8122,52842,Camacho,67,67,2.0,3.0,65.0,72.0,66.0,68.0,72.0,57.0,63.0,73.0,77.0,71.0,70.0,40.0,42.0,42.0,58.0,55.0,75.0,43.0,34.0,69.0,70.0,65.0,61.0,69.0,73.0,86.0,70.0,63.0,59.0,55.0
8123,190058,D. Sorgić,67,67,3.0,2.0,65.0,46.0,71.0,56.0,67.0,54.0,59.0,57.0,56.0,60.0,68.0,53.0,58.0,74.0,60.0,77.0,70.0,69.0,73.0,64.0,65.0,57.0,22.0,77.0,55.0,53.0,64.0,30.0,38.0,27.0
8124,191083,P. Mortensen,67,67,3.0,2.0,65.0,39.0,68.0,71.0,64.0,58.0,57.0,34.0,33.0,28.0,61.0,53.0,52.0,61.0,68.0,53.0,68.0,83.0,66.0,83.0,62.0,53.0,26.0,70.0,63.0,60.0,61.0,28.0,22.0,21.0
